gene_symbol,degree,betweenness,combined_score,is_hub,is_druggable,small_molecule,antibody,other_modality
COL6A1,0.004310344827586207,0.00045707507322199453,0.002383709950404101,True,False,False,False,False
SNX9,0.002770935960591133,0.0019764189206416547,0.002373677440616394,True,False,False,False,False
CXCL9,0.004618226600985222,0.00011320613956336594,0.002365716370274294,True,False,False,False,False
CCL19,0.004618226600985222,0.00010249588862773186,0.002360361244806477,True,False,False,False,False
WNT9A,0.004618226600985222,9.315332912684726e-05,0.002355689965056035,True,False,False,False,False
DYNC1I1,0.003078817733990148,0.0016253464529479994,0.0023520820934690738,True,False,False,False,False
UBE2V1,0.003694581280788177,0.0009956875840204265,0.002345134432404302,True,False,False,False,False
PER2,0.004310344827586207,0.000370257764124935,0.002340301295855571,True,False,False,False,False
ERC1,0.0024630541871921183,0.0021968882751217593,0.0023299712311569388,False,False,False,False,False
SCD,0.0040024630541871924,0.0006423849106270502,0.0023224239824071215,False,False,False,False,False
GFRA1,0.0040024630541871924,0.0006338451016419584,0.002318154077914575,False,False,False,False,False
MSMO1,0.004618226600985222,1.467181811206767e-05,0.002316449209548645,False,False,False,False,False
PSMB9,0.004310344827586207,0.00031597468281983204,0.0023131597552030194,False,False,False,False,False
RAB5C,0.0033866995073891628,0.0012267881037378518,0.0023067438055635074,False,False,False,False,False
SEMA4D,0.0040024630541871924,0.0005927582878407667,0.0022976106710139795,False,False,False,False,False
GC,0.003078817733990148,0.0015084567778588524,0.0022936372559245,False,False,False,False,False
EEF1A1,0.0040024630541871924,0.0005749236316774365,0.0022886933429323146,False,False,False,False,False
ALDOA,0.003694581280788177,0.0008231879946360567,0.002258884637712117,False,False,False,False,False
IL6ST,0.004310344827586207,0.0001825033579666591,0.002246424092776433,False,False,False,False,False
DEFA4,0.001539408866995074,0.002926536203938156,0.002232972535466615,False,False,False,False,False
ALDH2,0.0033866995073891628,0.0010779386729898668,0.0022323190901895147,False,False,False,False,False
ATP6V0D2,0.003078817733990148,0.0013821297163780263,0.002230473725184087,False,False,False,False,False
PNPLA3,0.0033866995073891628,0.0010692559810293245,0.0022279777442092436,False,False,False,False,False
GMNN,0.003694581280788177,0.000756275736478149,0.002225428508633163,False,False,False,False,False
COL18A1,0.0033866995073891628,0.0010614718464951587,0.002224085676942161,False,False,False,False,False
STAT6,0.003694581280788177,0.0007458818189561915,0.0022202315498721843,False,False,False,False,False
SERPINH1,0.003694581280788177,0.0007414540968005224,0.0022180176887943498,False,False,False,False,False
PELP1,0.003694581280788177,0.0007309740811392325,0.0022127776809637047,False,False,False,False,False
CCND2,0.004310344827586207,9.576937725872176e-05,0.002203057102422464,False,False,False,False,False
IFT122,0.002770935960591133,0.001606837799008551,0.002188886879799842,False,False,False,False,False
INPPL1,0.003694581280788177,0.0006816595441488494,0.0021881204124685133,False,False,False,False,False
RAPGEF3,0.003694581280788177,0.0006782413376516554,0.0021864113092199162,False,False,False,False,False
AVP,0.0033866995073891628,0.0009684127053696764,0.00217755610637942,False,False,False,False,False
FGF23,0.0040024630541871924,0.00033059392951021235,0.0021665284918487024,False,False,False,False,False
KL,0.003694581280788177,0.0006170601418017246,0.002155820711294951,False,False,False,False,False
PAH,0.002770935960591133,0.0015247326415337888,0.002147834301062461,False,False,False,False,False
GJA8,0.0024630541871921183,0.001832277413583234,0.0021476658003876763,False,False,False,False,False
TSR1,0.0033866995073891628,0.0009003047688994055,0.002143502138144284,False,False,False,False,False
PLXND1,0.003694581280788177,0.0005892280850788957,0.0021419046829335366,False,False,False,False,False
ACSS2,0.003078817733990148,0.0011880418447190412,0.0021334297893545948,False,False,False,False,False
HSD3B2,0.0040024630541871924,0.00025595105364587483,0.0021292070539165337,False,False,False,False,False
LATS1,0.002770935960591133,0.0014592289126420547,0.002115082436616594,False,False,False,False,False
ANO1,0.002770935960591133,0.0014433935459543272,0.00210716475327273,False,False,False,False,False
HSPA1L,0.0040024630541871924,0.00020084131138022282,0.0021016521827837077,False,False,False,False,False
GGT5,0.002770935960591133,0.0014306176519407545,0.0021007768062659437,False,False,False,False,False
MAP1LC3B,0.003694581280788177,0.0005041023167010553,0.0020993417987446162,False,False,False,False,False
MAPKAPK2,0.002770935960591133,0.0014236052214643424,0.0020972705910277376,False,False,False,False,False
CFP,0.003694581280788177,0.0004858174390668742,0.0020901993599275258,False,False,False,False,False
NT5C1A,0.0033866995073891628,0.0007932007741800142,0.0020899501407845886,False,False,False,False,False
FGF10,0.0033866995073891628,0.0007779590829240541,0.0020823292951566083,False,False,False,False,False
DAAM1,0.0024630541871921183,0.0016942617438943848,0.0020786579655432515,False,False,False,False,False
CYP26A1,0.003078817733990148,0.0010607261324567954,0.002069771933223472,False,False,False,False,False
FABP4,0.0033866995073891628,0.0007456224596313343,0.0020661609835102485,False,False,False,False,False
LIN7C,0.0033866995073891628,0.0007411701568614363,0.0020639348321252996,False,False,False,False,False
SMURF2,0.003694581280788177,0.0004306690288530312,0.002062625154820604,False,False,False,False,False
FBN1,0.0033866995073891628,0.0006981081384504868,0.0020424038229198247,False,False,False,False,False
CYP3A5,0.0033866995073891628,0.0006959846331578034,0.002041342070273483,False,False,False,False,False
SLC17A7,0.003694581280788177,0.0003805346421438124,0.0020375579614659947,False,False,False,False,False
G6PD,0.003694581280788177,0.0003607782237058658,0.0020276797522470213,False,False,False,False,False
TRPV4,0.0024630541871921183,0.0015906137861043332,0.002026833986648226,False,False,False,False,False
UGCG,0.0024630541871921183,0.00158979788371385,0.002026426035452984,False,False,False,False,False
UBE2O,0.0018472906403940886,0.0022021623968631744,0.0020247265186286315,False,False,False,False,False
ADCY6,0.0033866995073891628,0.0006609453225407883,0.0020238224149649753,False,False,False,False,False
GOSR1,0.0033866995073891628,0.0006551463945994186,0.0020209229509942908,False,False,False,False,False
UBXN7,0.003078817733990148,0.0009590510633964947,0.0020189343986933214,False,False,False,False,False
B4GALT6,0.003694581280788177,0.00033948481960526785,0.0020170330501967223,False,False,False,False,False
GATA1,0.0033866995073891628,0.0006424391620662044,0.0020145693347276834,False,False,False,False,False
LBR,0.003694581280788177,0.00031324900928937773,0.0020039151450387776,False,False,False,False,False
KCNC1,0.0024630541871921183,0.001543670275485435,0.0020033622313387765,False,False,False,False,False
WNT10B,0.0040024630541871924,9.988048732787874e-07,0.0020017309295302355,False,False,False,False,False
WNT7B,0.0040024630541871924,9.988048732787874e-07,0.0020017309295302355,False,False,False,False,False
CDKN1C,0.0033866995073891628,0.0006057982940312154,0.001996248900710189,False,False,False,False,False
DLG2,0.0033866995073891628,0.0006052698141356111,0.0019959846607623868,False,False,False,False,False
RRAGD,0.002770935960591133,0.001208750759434577,0.0019898433600128553,False,False,False,False,False
CACNG4,0.003694581280788177,0.00026479112814535837,0.0019796862044667678,False,False,False,False,False
RSPO1,0.002770935960591133,0.0011874285193416959,0.0019791822399664143,False,False,False,False,False
ALDOC,0.0033866995073891628,0.0005624682664270717,0.001974583886908117,False,False,False,False,False
POR,0.003078817733990148,0.0008496930468822407,0.0019642553904361945,False,False,False,False,False
TET2,0.0033866995073891628,0.000537979950336078,0.0019623397288626204,False,False,False,False,False
CACNA1B,0.003078817733990148,0.0008457653590360739,0.001962291546513111,False,False,False,False,False
L1CAM,0.002770935960591133,0.001152811880874937,0.001961873920733035,False,False,False,False,False
SNAP29,0.0024630541871921183,0.0014600697822352723,0.0019615619847136953,False,False,False,False,False
CACNB3,0.003694581280788177,0.00022794345216485898,0.001961262366476518,False,False,False,False,False
ADH6,0.003078817733990148,0.0008373186282316822,0.001958068181110915,False,False,False,False,False
ADH7,0.003078817733990148,0.0008373186282316822,0.001958068181110915,False,False,False,False,False
KCNQ1,0.0024630541871921183,0.0014516153312432235,0.0019573347592176707,False,False,False,False,False
PSME1,0.003694581280788177,0.00021666623890267305,0.001955623759845425,False,False,False,False,False
CASP2,0.003694581280788177,0.0002158598370190233,0.0019552205589036,False,False,False,False,False
PAK3,0.003694581280788177,0.00021514336998621736,0.001954862325387197,False,False,False,False,False
CEACAM8,0.0006157635467980296,0.003290646462592981,0.0019532050046955052,False,False,False,False,False
MYOD1,0.0033866995073891628,0.0005169789157832968,0.0019518392115862298,False,False,False,False,False
MYO7A,0.0018472906403940886,0.0020510584502575384,0.0019491745453258135,False,False,False,False,False
E2F6,0.003694581280788177,0.00020121874489919191,0.0019479000128436845,False,False,False,False,False
NDC1,0.003694581280788177,0.0001994059296607039,0.0019469936052244406,False,False,False,False,False
EREG,0.003078817733990148,0.0007838455154220728,0.0019313316247061103,False,False,False,False,False
COX8A,0.0012315270935960591,0.002626173020843955,0.0019288500572200071,False,False,False,False,False
SLC6A4,0.0024630541871921183,0.0013930900156722918,0.001928072101432205,False,False,False,False,False
PPFIA2,0.002770935960591133,0.0010816362349221483,0.0019262860977566406,False,False,False,False,False
EPHA1,0.0033866995073891628,0.0004452398662558788,0.0019159696868225207,False,False,False,False,False
FTCD,0.003078817733990148,0.0007483591348899632,0.0019135884344400555,False,False,False,False,False
STX6,0.0033866995073891628,0.00043909373700272,0.0019128966221959413,False,False,False,False,False
LIN28A,0.0033866995073891628,0.0004225428456621744,0.0019046211765256687,False,False,False,False,False
PLCE1,0.0033866995073891628,0.00041564511490622665,0.0019011723111476947,False,False,False,False,False
GOT1L1,0.003078817733990148,0.0007017691663648405,0.0018902934501774942,False,False,False,False,False
UGT2B17,0.0033866995073891628,0.0003925270852676665,0.0018896132963284146,False,False,False,False,False
RPL26L1,0.003694581280788177,8.262005017809073e-05,0.001888600665483134,False,False,False,False,False
CD46,0.0024630541871921183,0.0013059711835276826,0.0018845126853599004,False,False,False,False,False
RNF43,0.003078817733990148,0.0006706913253311529,0.0018747545296606504,False,False,False,False,False
CSF1,0.003694581280788177,5.2968401594014125e-05,0.0018737748411910957,False,False,False,False,False
GRIN2D,0.0033866995073891628,0.00036012270523452734,0.0018734111063118451,False,False,False,False,False
REN,0.0033866995073891628,0.00035823593247916397,0.0018724677199341633,False,False,False,False,False
MEF2D,0.0033866995073891628,0.00035283991583748525,0.0018697697116133241,False,False,False,False,False
SEC24D,0.0024630541871921183,0.0012748274948458814,0.0018689408410189998,False,False,False,False,False
KRT7,0.003078817733990148,0.0006550959809323781,0.001866956857461263,False,False,False,False,False
E2F5,0.003694581280788177,2.6584333792549802e-05,0.0018605828072903634,False,False,False,False,False
FZD8,0.003694581280788177,2.5163018438688994e-05,0.001859872149613433,False,False,False,False,False
CCNE2,0.003694581280788177,2.422185758732437e-05,0.0018594015691877509,False,False,False,False,False
POLR2D,0.003078817733990148,0.0006354299628180609,0.0018571238484041044,False,False,False,False,False
TM7SF2,0.003694581280788177,1.492644899122955e-05,0.0018547538648897033,False,False,False,False,False
DKK2,0.003694581280788177,6.487113352080403e-07,0.0018476149960616926,False,False,False,False,False
BCAN,0.0024630541871921183,0.001229921761898662,0.00184648797454539,False,False,False,False,False
IFITM1,0.0033866995073891628,0.00024658220579250393,0.0018166408565908334,False,False,False,False,False
DCP2,0.003078817733990148,0.0005516846567633161,0.001815251195376732,False,False,False,False,False
NR3C2,0.0033866995073891628,0.00023780813980138387,0.0018122538235952734,False,False,False,False,False
LTN1,0.0018472906403940886,0.0017755964821955666,0.0018114435612948277,False,False,False,False,False
MRPL49,0.0021551724137931034,0.001467250557923115,0.0018112114858581092,False,False,False,False,False
KDM6B,0.003078817733990148,0.000536233046777113,0.0018075253903836305,False,False,False,False,False
EFNA5,0.003078817733990148,0.0005326004307099514,0.0018057090823500497,False,False,False,False,False
CDC37,0.0033866995073891628,0.0002038497030652987,0.0017952746052272307,False,False,False,False,False
GRM5,0.0024630541871921183,0.0011248154286783297,0.001793934807935224,False,False,False,False,False
CDC23,0.003078817733990148,0.0005083329552396376,0.0017935753446148928,False,False,False,False,False
PIAS2,0.002770935960591133,0.000807314164541526,0.0017891250625663296,False,False,False,False,False
CHL1,0.002770935960591133,0.0008067013068292019,0.0017888186337101674,False,False,False,False,False
LOX,0.003078817733990148,0.00048699441972279177,0.0017829060768564699,False,False,False,False,False
TUBB2A,0.003078817733990148,0.0004833553221145388,0.0017810865280523435,False,False,False,False,False
